ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,http_trans_depth,http_response_body_len,http_method,dns_query,attack_cat,label,rate,sload,dload,smean,dmean,is_sm_ips_ports,is_ftp_login,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_state_ttl,ct_ftp_cmd,ct_flw_http_mthd
1761337467.759552,C8RHou49LZAEeDFuO9,192.168.255.112,59138,192.168.255.221,80,tcp,http,0.739732,11520.0,0.0,SH,T,T,0,ScADcF,91,15172,0,0,,6,84.0,0.0,GET,,Fuzzers,1,123.01752526590712,124585.66075281319,0.0,126,0,0,0,95,1,95,99,95,1,95,100,0,95
1761337467.759552,CnEEsuxTliUh1atxj,192.168.255.112,59139,192.168.255.221,80,tcp,http,0.04597,268.0,0.0,SH,T,T,0,ScADF,6,520,0,0,,6,1.0,0.0,GET,,Fuzzers,1,130.51990428540353,46639.11246465086,0.0,44,0,0,0,95,1,95,99,95,1,95,100,0,95
1761337467.967639,C53gwi3TWISfnqpR1d,192.168.255.112,59141,192.168.255.221,80,tcp,http,0.074218,264.0,0.0,SH,T,T,0,ScADF,7,556,0,0,,6,1.0,0.0,GET,,Fuzzers,1,94.31674256918807,28456.70861516074,0.0,37,0,0,0,95,1,95,99,95,1,95,100,0,95
1761337467.967639,CqsFfC3xYXmHFQ5UW2,192.168.255.112,59140,192.168.255.221,80,tcp,http,0.452938,7093.0,0.0,SH,T,T,0,ScADcF,56,9345,0,0,,6,42.0,0.0,GET,,Fuzzers,1,123.63723070265688,125279.83962484931,0.0,126,0,0,0,95,1,95,99,95,1,95,100,0,95
1761337468.027926,CdMi2t1dhwFQt2Wh55,192.168.255.112,59143,192.168.255.221,80,tcp,http,0.472272,5854.0,0.0,SH,T,T,0,ScADcF,48,7786,0,0,,6,42.0,0.0,GET,,Fuzzers,1,101.63634515702815,99163.19409154046,0.0,121,0,0,0,95,1,95,99,95,1,95,100,0,95
1761337468.102333,COc3BaXyqI2fVEqhg,192.168.255.112,59144,192.168.255.221,80,tcp,http,0.432691,5263.0,0.0,SH,T,T,0,ScADcF,43,6995,0,0,,6,32.0,0.0,GET,,Fuzzers,1,99.37807812041387,97307.31630655595,0.0,122,0,0,0,95,1,95,99,95,1,95,100,0,95
1761337468.102333,CF9tKy3Hth8gNmaus9,192.168.255.112,59145,192.168.255.221,80,tcp,http,0.656703,9950.0,0.0,SH,T,T,0,ScADcF,80,13162,0,0,,6,30.0,0.0,GET,,Fuzzers,1,121.82067083597912,121211.56748179923,0.0,124,0,0,0,95,1,95,99,95,1,95,100,0,95
1761337468.102936,CXpr661tDguyZn943k,192.168.255.112,59146,192.168.255.221,80,tcp,http,0.881073,13707.0,0.0,SH,T,T,0,ScADccF,108,18039,0,0,,6,100.0,0.0,GET,,Fuzzers,1,122.57781137317794,124457.33781423332,0.0,126,0,0,0,95,1,95,99,95,1,95,100,0,95
1761337468.216,Ci67rP26jJ264QTArj,192.168.255.112,59147,192.168.255.221,80,tcp,http,0.89544,13681.0,0.0,SH,T,T,0,ScADccF,106,17933,0,0,,6,100.0,0.0,GET,,Fuzzers,1,118.37755740194764,122228.1783257393,0.0,129,0,0,0,96,1,96,100,96,1,96,100,0,96
1761337468.40275,CcK3FB3L97Wd4HiRd9,192.168.255.112,59148,192.168.255.221,80,tcp,http,0.795745,13719.0,0.0,SH,T,T,0,ScADccF,105,17931,0,0,,6,100.0,0.0,GET,,Fuzzers,1,131.95181873590158,137923.5810466921,0.0,130,0,0,0,97,1,97,100,97,1,97,100,0,97
1761337468.430046,CHBupig5FhiY8Kcpf,192.168.255.112,59149,192.168.255.221,80,tcp,http,0.812077,13671.0,0.0,SH,T,T,0,ScADccF,106,17923,0,0,,6,100.0,0.0,GET,,Fuzzers,1,130.52949412432565,134676.8840885778,0.0,128,0,0,0,97,1,97,100,97,1,97,100,0,97
1761337468.43051,CQRtr31HMmRCjnNjta,192.168.255.112,59150,192.168.255.221,80,tcp,http,0.899826,13668.0,0.0,SH,T,T,0,ScADccF,106,17920,0,0,,6,100.0,0.0,GET,,Fuzzers,1,117.80055255127102,121516.82658647338,0.0,128,0,0,0,97,1,97,100,97,1,97,100,0,97
1761337468.430881,C2od4U2iMzAfn32Bf9,192.168.255.112,59151,192.168.255.221,80,tcp,http,0.097707,408.0,0.0,SH,T,T,0,ScADF,8,740,0,0,,6,1.0,0.0,GET,,Fuzzers,1,81.87744992682202,33405.99957014339,0.0,51,0,0,0,97,1,97,100,97,1,97,100,0,97
1761337468.510795,C5ZCPt4Yjez8zfaQ7g,192.168.255.112,59152,192.168.255.221,80,tcp,http,0.795339,10786.0,0.0,SH,T,T,0,ScADcF,85,14198,0,0,,6,80.0,0.0,GET,,Fuzzers,1,106.87266687538269,108492.1021099179,0.0,126,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337468.510795,C1r0k12q1YwwSbbF8b,192.168.255.112,59153,192.168.255.221,80,tcp,http,0.335191,2171.0,0.0,SH,T,T,0,ScADcF,21,3023,0,0,,6,8.0,0.0,GET,,Fuzzers,1,62.65084683061299,51815.23370257554,0.0,103,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337468.706019,CuAkrz2RYdMDiWzgw3,192.168.255.112,59154,192.168.255.221,80,tcp,http,0.833012,13308.0,0.0,SH,T,T,0,ScADccF,105,17520,0,0,,6,84.0,0.0,GET,,Fuzzers,1,126.04860434183422,127806.08202522893,0.0,126,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337468.707414,CXYpj51YN0Ea7KMGD8,192.168.255.112,59155,192.168.255.221,80,tcp,http,0.041207,138.0,0.0,SH,T,T,0,ScADF,5,350,0,0,,6,1.0,0.0,GET,,Fuzzers,1,121.33860751814012,26791.56454000534,0.0,27,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337468.769825,CHHDQvlSXpj1Jdf3,192.168.255.112,59156,192.168.255.221,80,tcp,http,0.057905,280.0,0.0,SH,T,T,0,ScADF,6,532,0,0,,6,1.0,0.0,GET,,Fuzzers,1,103.6179949917969,38684.05146360418,0.0,46,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337468.830522,CBwY4P263QezXxZ4h,192.168.255.112,59157,192.168.255.221,80,tcp,http,0.646415,7926.0,0.0,SH,T,T,0,ScADcF,64,10498,0,0,,6,30.0,0.0,GET,,Fuzzers,1,99.00760347454809,98091.78314240852,0.0,123,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337468.873468,CITEyC37yWKncD1op8,192.168.255.112,59158,192.168.255.221,80,tcp,http,0.809996,12833.0,0.0,SH,T,T,0,ScADcF,100,16845,0,0,,6,84.0,0.0,GET,,Fuzzers,1,123.45739978962858,126746.30492002428,0.0,128,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337468.873468,C3YQK318rt6Mu86K0j,192.168.255.112,59159,192.168.255.221,80,tcp,http,0.929689,13710.0,0.0,SH,T,T,0,ScADccF,107,18002,0,0,,6,100.0,0.0,GET,,Fuzzers,1,115.09225127972903,117974.93570430542,0.0,128,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.083314,CbL6of1T4ifOzx5FL2,192.168.255.112,59161,192.168.255.221,80,tcp,http,0.83663,13647.0,0.0,SH,T,T,0,ScADccF,106,17899,0,0,,6,100.0,0.0,GET,,Fuzzers,1,126.69877962779246,130494.96193060254,0.0,128,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.15119,C7d8CWgJv3nXOk1r5,192.168.255.112,59162,192.168.255.221,80,tcp,http,0.869983,12951.0,0.0,SH,T,T,0,ScADcF,101,17003,0,0,,6,84.0,0.0,GET,,Fuzzers,1,116.09422253078509,119091.98225712457,0.0,128,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.253932,CY5jzc3Xn7jPkcqO4a,192.168.255.112,59163,192.168.255.221,80,tcp,http,0.829621,13712.0,0.0,SH,T,T,0,ScADccF,106,17964,0,0,,6,100.0,0.0,GET,,Fuzzers,1,127.76918617055257,132224.23251098994,0.0,129,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.261242,C0NEfw1HGdoWbVio2,192.168.255.112,59164,192.168.255.221,80,tcp,http,0.043714,133.0,0.0,SH,T,T,0,ScADF,6,385,0,0,,6,1.0,0.0,GET,,Fuzzers,1,137.25579905751016,24340.02836619847,0.0,22,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.369637,Cu5XB64FGwdu0ylZf4,192.168.255.112,59165,192.168.255.221,80,tcp,http,0.833221,13635.0,0.0,SH,T,T,0,ScADccF,106,17887,0,0,,6,100.0,0.0,GET,,Fuzzers,1,127.2171488716679,130913.64715963713,0.0,128,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.474492,Cy3LI93xeCCuFF0n95,192.168.255.112,59166,192.168.255.221,80,tcp,http,0.848253,13675.0,0.0,SH,T,T,0,ScADccF,107,17967,0,0,,6,100.0,0.0,GET,,Fuzzers,1,126.1416110523629,128970.95559933179,0.0,127,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.486343,COfo2Zm2CeEdHZPUg,192.168.255.112,59167,192.168.255.221,80,tcp,http,0.922887,13509.0,0.0,SH,T,T,0,ScADccF,107,17801,0,0,,6,100.0,0.0,GET,,Fuzzers,1,115.94052142895067,117102.09375579025,0.0,126,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.61864,Cc77BP3eEsv7ru4lpk,192.168.255.112,59168,192.168.255.221,80,tcp,http,0.059129,139.0,0.0,SH,T,T,0,ScADF,6,391,0,0,,6,1.0,0.0,GET,,Fuzzers,1,101.47305044901825,18806.338683218048,0.0,23,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.620811,CpmM1Q2i2hOiljykj9,192.168.255.112,59169,192.168.255.221,80,tcp,http,0.917465,13008.0,0.0,SH,T,T,0,ScADcF,102,17100,0,0,,6,84.0,0.0,GET,,Fuzzers,1,111.17590316796826,113425.58026736716,0.0,127,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.710231,CqW6Q7ymWiN83LhUj,192.168.255.112,59170,192.168.255.221,80,tcp,http,0.967733,13685.0,0.0,SH,T,T,0,ScADccF,107,17977,0,0,,6,100.0,0.0,GET,,Fuzzers,1,110.56768757498195,113130.37790382265,0.0,127,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.713102,CQGHqf3gZ3L1MZmxCi,192.168.255.112,59171,192.168.255.221,80,tcp,http,1.027518,13668.0,0.0,SH,T,T,0,ScADccF,108,18000,0,0,,6,100.0,0.0,GET,,Fuzzers,1,105.10764774923652,106415.65403233812,0.0,126,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337469.94426,Czi2hcv3BjJRab9W3,192.168.255.112,59172,192.168.255.221,80,tcp,http,0.945947,13731.0,0.0,SH,T,T,0,ScADccF,108,18063,0,0,,6,100.0,0.0,GET,,Fuzzers,1,114.1713013519785,116124.89917511235,0.0,127,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.087039,C81nLI1BMAO5Tla46k,192.168.255.112,59173,192.168.255.221,80,tcp,http,0.809896,11778.0,0.0,SH,T,T,0,ScADcF,92,15470,0,0,,6,84.0,0.0,GET,,Fuzzers,1,113.59483192903781,116340.8635182789,0.0,128,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.087039,CJuxHr3yoiwBbZO9n4,192.168.255.112,59175,192.168.255.221,80,tcp,http,1.007084,12653.0,0.0,SH,T,T,0,ScADcF,102,16745,0,0,,6,84.0,0.0,GET,,Fuzzers,1,101.2825146661053,100511.97318197886,0.0,124,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.087039,CTv82n3F3hoqRPRVsa,192.168.255.112,59174,192.168.255.221,80,tcp,http,0.819607,10033.0,0.0,SH,T,T,0,ScADcF,81,13285,0,0,,6,30.0,0.0,GET,,Fuzzers,1,98.82785286118835,97929.86150679534,0.0,123,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.338458,CgdM3F3fm1iqkNqCTe,192.168.255.112,59176,192.168.255.221,80,tcp,http,0.911412,13204.0,0.0,SH,T,T,0,ScADcFc,105,17416,0,0,,6,84.0,0.0,GET,,Fuzzers,1,115.20585640742057,115899.28594313,0.0,125,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.450093,C0dUkR1VirdpNCIqLh,192.168.255.112,59177,192.168.255.221,80,tcp,http,0.820452,10829.0,0.0,SH,T,T,0,ScADcF,86,14281,0,0,,6,80.0,0.0,GET,,Fuzzers,1,104.82026980249911,105590.57690151283,0.0,125,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.455182,Csi62E2fMBhHhVjZHh,192.168.255.112,59178,192.168.255.221,80,tcp,http,0.043386,135.0,0.0,SH,T,T,0,ScADF,5,347,0,0,,6,1.0,0.0,GET,,Fuzzers,1,115.24454893283547,24892.822569492462,0.0,27,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.626515,C1ihAs3C5F8ANdYM7h,192.168.255.112,59179,192.168.255.221,80,tcp,http,0.784074,13306.0,0.0,SH,T,T,0,ScADccF,103,17438,0,0,,6,84.0,0.0,GET,,Fuzzers,1,131.36515175863502,135762.69586799204,0.0,129,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.736801,CF9HyN3V2avgzvqqm5,192.168.255.112,59180,192.168.255.221,80,tcp,http,0.708829,11305.0,0.0,SH,T,T,0,ScADcF,87,14797,0,0,,6,80.0,0.0,GET,,Fuzzers,1,122.73764194185057,127590.71651978121,0.0,129,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.795895,CPlm5t2z7zT43TOUDb,192.168.255.112,59181,192.168.255.221,80,tcp,http,0.70781,11011.0,0.0,SH,T,T,0,ScADcF,85,14423,0,0,,6,80.0,0.0,GET,,Fuzzers,1,120.08872437518542,124451.4770913098,0.0,129,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.816934,CzQWyX2uivPJVyVHd3,192.168.255.112,59182,192.168.255.221,80,tcp,http,0.019333,133.0,0.0,SH,T,T,0,ScADF,5,345,0,0,,6,1.0,0.0,GET,,Fuzzers,1,258.6251487094605,55035.431645373195,0.0,26,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.853187,CvYye41SyFxgxvmyb4,192.168.255.112,59183,192.168.255.221,80,tcp,http,0.600072,7673.0,0.0,SH,T,T,0,ScADcF,62,10165,0,0,,6,30.0,0.0,GET,,Fuzzers,1,103.32093482115478,102294.3913397059,0.0,123,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337470.905107,CRQ13p1Rt1D6UCTo73,192.168.255.112,59184,192.168.255.221,80,tcp,http,0.791797,10995.0,0.0,SH,T,T,0,ScADcF,87,14487,0,0,,6,80.0,0.0,GET,,Fuzzers,1,109.8766476761089,111089.07965046597,0.0,126,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337471.005521,CeVdso1boQNN7nFsrk,192.168.255.112,59185,192.168.255.221,80,tcp,http,0.704558,9706.0,0.0,SH,T,T,0,ScADcF,76,12758,0,0,,6,30.0,0.0,GET,,Fuzzers,1,107.86904697696995,110208.10210089161,0.0,127,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337471.12156,COrHUU1zTnV7fqitcc,192.168.255.112,59186,192.168.255.221,80,tcp,http,0.821009,13692.0,0.0,SH,T,T,0,ScADccF,106,17944,0,0,,6,100.0,0.0,GET,,Fuzzers,1,129.10942510983438,133416.32064934733,0.0,129,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337471.167582,CxOCE6bJaM3yJNXN8,192.168.255.112,59187,192.168.255.221,80,tcp,http,0.544178,5565.0,0.0,SH,T,T,0,ScADcF,46,7417,0,0,,6,32.0,0.0,GET,,Fuzzers,1,84.53116443516643,81811.46610116542,0.0,120,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337471.348746,CZNg3p439eAfOv9Jjd,192.168.255.112,59191,192.168.255.221,80,tcp,http,1.108044,12284.0,0.0,SH,T,T,0,ScADcF,96,16136,0,0,,6,84.0,0.0,GET,,Fuzzers,1,86.6391587337687,88689.61882380123,0.0,127,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337471.401886,C9mK7h4i8nJ2DbcvPk,192.168.255.112,59192,192.168.255.221,80,tcp,http,1.065126,11202.0,0.0,SH,T,T,0,ScADcF,87,14694,0,0,,6,80.0,0.0,GET,,Fuzzers,1,81.68047723931254,84136.52469285324,0.0,128,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337471.468682,CDu1Co4D9EHNUkYrRf,192.168.255.112,59193,192.168.255.221,80,tcp,http,1.154054,13780.0,0.0,SH,T,T,0,ScADccF,106,18032,0,0,,6,100.0,0.0,GET,,Fuzzers,1,91.85012139813216,95524.12625405744,0.0,130,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337471.494042,CYkeUm1vdOihPZ3MJ7,192.168.255.112,59194,192.168.255.221,80,tcp,http,1.17697,11379.0,0.0,SH,T,T,0,ScADcF,91,15031,0,0,,6,84.0,0.0,GET,,Fuzzers,1,77.31717885757496,77344.36731607432,0.0,125,0,0,0,98,1,98,100,98,1,98,100,0,98
1761337471.501815,C3qWf72xgUw4DQsJa1,192.168.255.112,59195,192.168.255.221,80,tcp,http,1.23713,11761.0,0.0,SH,T,T,0,ScADcF,94,15533,0,0,,6,84.0,0.0,GET,,Fuzzers,1,75.98231390395512,76053.44628292903,0.0,125,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337471.516083,Crev0WNCkXSEXYOFk,192.168.255.112,59196,192.168.255.221,80,tcp,http,0.046343,132.0,0.0,SH,T,T,0,ScADF,5,344,0,0,,6,1.0,0.0,GET,,Fuzzers,1,107.89115939839888,22786.612864941846,0.0,26,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337471.705822,C91O7x4hijmnpdsMUk,192.168.255.112,59197,192.168.255.221,80,tcp,http,1.1813,13747.0,0.0,SH,T,T,0,ScADccF,107,18039,0,0,,6,100.0,0.0,GET,,Fuzzers,1,90.57817658511809,93097.43502920511,0.0,128,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337471.720176,Cubx0237g5MOHWE913,192.168.255.112,59198,192.168.255.221,80,tcp,http,1.296768,13494.0,0.0,SH,T,T,0,ScADccF,105,17706,0,0,,6,84.0,0.0,GET,,Fuzzers,1,80.97053597867931,83246.96476162274,0.0,128,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337471.720532,Cp7kWi19FQaGIFbs12,192.168.255.112,59199,192.168.255.221,80,tcp,http,1.314443,11933.0,0.0,SH,T,T,0,ScADcF,94,15705,0,0,,6,84.0,0.0,GET,,Fuzzers,1,71.5131808682461,72626.96062134304,0.0,126,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337471.789193,Ce2NLR2gBlICLJLFbl,192.168.255.112,59200,192.168.255.221,80,tcp,http,0.087865,137.0,0.0,SH,T,T,0,ScADF,6,389,0,0,,6,1.0,0.0,GET,,Fuzzers,1,68.28657599726854,12473.681215501052,0.0,22,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337472.409677,CGbQRq3kppkcxwIr5h,192.168.255.112,59201,192.168.255.221,80,tcp,http,0.693679,11066.0,0.0,SH,T,T,0,ScADcF,87,14558,0,0,,6,80.0,0.0,GET,,Fuzzers,1,125.41824100196199,127620.98895887002,0.0,127,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337472.41188,CMOi453lTsKDgOpxPf,192.168.255.112,59202,192.168.255.221,80,tcp,http,0.795417,11864.0,0.0,SH,T,T,0,ScADcF,94,15636,0,0,,6,84.0,0.0,GET,,Fuzzers,1,118.1770065261366,119323.57492987954,0.0,126,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337472.609728,CCTuEJ2FiKjsoLr0me,192.168.255.112,59204,192.168.255.221,80,tcp,http,0.623748,7660.0,0.0,SH,T,T,0,ScADcF,62,10152,0,0,,6,30.0,0.0,GET,,Fuzzers,1,99.39911630979178,98244.80399135548,0.0,123,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337472.662919,CVQqusYQpjTNb4hU5,192.168.255.112,59205,192.168.255.221,80,tcp,http,0.582509,6461.0,0.0,SH,T,T,0,ScADcF,53,8593,0,0,,6,42.0,0.0,GET,,Fuzzers,1,90.98571867559127,88733.39296045211,0.0,121,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337472.692786,CQQloB3xQCbwKE8Srg,192.168.255.112,59206,192.168.255.221,80,tcp,http,0.668471,6855.0,0.0,SH,T,T,0,ScADcF,56,9107,0,0,,6,42.0,0.0,GET,,Fuzzers,1,83.77326765110229,82037.96424975802,0.0,122,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337472.717171,C5wu752ii5M4UsNBi9,192.168.255.112,59207,192.168.255.221,80,tcp,http,0.62156,5399.0,0.0,SH,T,T,0,ScADcF,46,7251,0,0,,6,32.0,0.0,GET,,Fuzzers,1,74.0073363794324,69489.67115000966,0.0,117,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337472.740809,CyAxC24p1YDM6nwCt5,192.168.255.112,59208,192.168.255.221,80,tcp,http,0.644698,5508.0,0.0,SH,T,T,0,ScADcF,47,7400,0,0,,6,32.0,0.0,GET,,Fuzzers,1,72.9023511783812,68348.28090051466,0.0,117,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.01643,CFV2iH2529b2lxVQKc,192.168.255.112,59209,192.168.255.221,80,tcp,http,0.389273,4016.0,0.0,SH,T,T,0,ScADcF,35,5428,0,0,,6,23.0,0.0,GET,,Fuzzers,1,89.91119342980377,82533.33778607816,0.0,114,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.039309,CBvGO82mvcqtiaUqih,192.168.255.112,59210,192.168.255.221,80,tcp,http,0.090327,396.0,0.0,SH,T,T,0,ScADF,8,728,0,0,,6,1.0,0.0,GET,,Fuzzers,1,88.56709510998925,35072.56966355575,0.0,49,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.105187,CLFwas2mTtEsm1KzQi,192.168.255.112,59212,192.168.255.221,80,tcp,http,0.398079,5962.0,0.0,SH,T,T,0,ScADcF,48,7894,0,0,,6,42.0,0.0,GET,,Fuzzers,1,120.57908103667864,119815.41352344635,0.0,124,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.105511,CAE6Cp4LHeAZvpkOQd,192.168.255.112,59213,192.168.255.221,80,tcp,http,0.652812,12708.0,0.0,SH,T,T,0,ScADcF,99,16680,0,0,,6,84.0,0.0,GET,,Fuzzers,1,151.65162405102848,155732.43138912888,0.0,128,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.210651,CT0w8Z3a5VPvCABKb5,192.168.255.112,59214,192.168.255.221,80,tcp,http,0.548547,9875.0,0.0,SH,T,T,0,ScADcF,77,12967,0,0,,6,30.0,0.0,GET,,Fuzzers,1,140.37083422204478,144016.82991612385,0.0,128,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.237199,Csml8l4W67SfohU38d,192.168.255.112,59216,192.168.255.221,80,tcp,http,0.534183,9641.0,0.0,SH,T,T,0,ScADcF,75,12653,0,0,,6,30.0,0.0,GET,,Fuzzers,1,140.4013231420693,144384.97668402028,0.0,128,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.276055,C3QZvB1NuUmW4iqKFj,192.168.255.112,59220,192.168.255.221,80,tcp,http,0.061686,132.0,0.0,SH,T,T,0,ScADF,6,384,0,0,,6,1.0,0.0,GET,,Fuzzers,1,97.26680284019065,17118.957299873553,0.0,22,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.276055,CFOPey2bFSOGa4qIF2,192.168.255.112,59219,192.168.255.221,80,tcp,http,0.714416,13648.0,0.0,SH,T,T,0,ScADccF,105,17860,0,0,,6,100.0,0.0,GET,,Fuzzers,1,146.97319208976282,152829.72385836823,0.0,129,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.344187,CzZdeS1Uec8sBI4NCd,192.168.255.112,59221,192.168.255.221,80,tcp,http,0.714567,13648.0,0.0,SH,T,T,0,ScADccF,105,17860,0,0,,6,100.0,0.0,GET,,Fuzzers,1,146.94213418755695,152797.42837270684,0.0,129,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.364152,CmNTKuS53nuXB7jj,192.168.255.112,59222,192.168.255.221,80,tcp,http,0.788422,13711.0,0.0,SH,T,T,0,ScADccF,106,17963,0,0,,6,100.0,0.0,GET,,Fuzzers,1,134.4457663535518,139123.4643376263,0.0,129,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.392992,C9ypM41L5mr0eVKlT9,192.168.255.112,59223,192.168.255.221,80,tcp,http,0.775001,11342.0,0.0,SH,T,T,0,ScADcF,90,14954,0,0,,6,84.0,0.0,GET,,Fuzzers,1,116.12888241434527,117078.55860831146,0.0,126,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.449694,Cxovod4UAw2RI2Kcog,192.168.255.112,59224,192.168.255.221,80,tcp,http,0.014028,134.0,0.0,SH,T,T,0,ScADF,5,346,0,0,,6,1.0,0.0,GET,,Fuzzers,1,356.42999714856,76418.59138865127,0.0,26,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.452,CkeYOz2Br1nDHZ0nMb,192.168.255.112,59225,192.168.255.221,80,tcp,http,0.750671,8746.0,0.0,SH,T,T,0,ScADcF,72,11638,0,0,,6,30.0,0.0,GET,,Fuzzers,1,95.91418877244492,93207.27722264481,0.0,121,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.593363,C70RT13IaUWPw1uca6,192.168.255.112,59226,192.168.255.221,80,tcp,http,0.065344,146.0,0.0,SH,T,T,0,ScADF,6,398,0,0,,6,1.0,0.0,GET,,Fuzzers,1,91.82174338883448,17874.632713026444,0.0,24,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.747535,Ctuh6JrLPcxeKEzd6,192.168.255.112,59227,192.168.255.221,80,tcp,http,0.698147,13682.0,0.0,SH,T,T,0,ScADccF,105,17894,0,0,,6,100.0,0.0,GET,,Fuzzers,1,150.39812532317694,156780.7352892729,0.0,130,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.747535,CARoug29WeTUCyPVW1,192.168.255.112,59228,192.168.255.221,80,tcp,http,0.80712,13647.0,0.0,SH,T,T,0,ScADccF,107,17939,0,0,,6,100.0,0.0,GET,,Fuzzers,1,132.57012587967094,135266.1314302706,0.0,127,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.761182,C6eLD92bxblTupBSvf,192.168.255.112,59229,192.168.255.221,80,tcp,http,0.925261,13703.0,0.0,SH,T,T,0,ScADccF,107,17995,0,0,,6,100.0,0.0,GET,,Fuzzers,1,115.6430455838947,118479.00214101751,0.0,128,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.761183,CIUfiM34gDpCxBiDsi,192.168.255.112,59230,192.168.255.221,80,tcp,http,1.010648,13590.0,0.0,SH,T,T,0,ScADccF,106,17842,0,0,,6,100.0,0.0,GET,,Fuzzers,1,104.88320364756078,107574.5462317246,0.0,128,0,0,0,99,1,99,100,99,1,99,100,0,99
1761337473.784475,CsIQjN1yaf1BwPg4ga,192.168.255.112,59231,192.168.255.221,80,tcp,http,1.06043,13662.0,0.0,SH,T,T,0,ScADccF,106,17914,0,0,,6,100.0,0.0,GET,,Fuzzers,1,99.95945041162547,103067.62351121716,0.0,128,0,0,0,99,1,99,100,99,1,99,100,0,99
