dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.969857,tcp,http,SH,107,0,13435.0,0.0,110.32554283775856,0,0,110820.46116076906,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,100.0,0.0,42,42,42,42,1,42,0,0,42,43,1,0,Fuzzers,1
0.647308,tcp,http,SH,77,0,9657.0,0.0,118.95419182213104,0,0,119349.67588844878,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,30.0,0.0,43,43,43,43,1,43,0,0,43,44,1,0,Fuzzers,1
0.775557,tcp,http,SH,106,0,13488.0,0.0,136.67596321095675,0,0,139130.97296523658,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,127,0,100.0,0.0,44,44,44,44,1,44,0,0,44,45,1,0,Fuzzers,1
0.829001,tcp,http,SH,108,0,13546.0,0.0,130.2772855521284,0,0,130721.19333993566,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,100.0,0.0,45,45,45,45,1,45,0,0,45,46,1,0,Fuzzers,1
0.832184,tcp,http,SH,106,0,13491.0,0.0,127.3756765330744,0,0,129692.47185718545,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,127,0,100.0,0.0,46,46,46,46,1,46,0,0,46,47,1,0,Fuzzers,1
1.01787,tcp,http,SH,107,0,13551.0,0.0,105.12147916728068,0,0,106504.75993987444,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,47,47,47,47,1,47,0,0,47,48,1,0,Fuzzers,1
0.918828,tcp,http,SH,107,0,13491.0,0.0,116.45269843757482,0,0,117462.68071935118,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,48,48,48,48,1,48,0,0,48,49,1,0,Fuzzers,1
0.917223,tcp,http,SH,108,0,13529.0,0.0,117.74672026322934,0,0,117999.6576623133,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,100.0,0.0,49,49,49,49,1,49,0,0,49,50,1,0,Fuzzers,1
0.0,udp,dhcp,S0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,,,1,3,1,1,1,1,0,0,49,1,1,0,Fuzzers,1
0.848179,tcp,http,SH,107,0,13482.0,0.0,126.15261636989362,0,0,127161.83730085276,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,100.0,0.0,50,50,50,50,1,50,0,0,50,51,1,0,Fuzzers,1
