n_estimators,max_depth,min_samples_leaf,repetition,train_time,f1_score,precision,recall,specificity,roc_auc,pr_auc
20,20.0,10,2,0.4520137310028076,0.09649122807017543,0.061452513966480445,0.22448979591836735,0.8233438485804416,0.5239168222494045,0.051795462319005815
20,20.0,10,3,0.43882179260253906,0.07434944237918216,0.045454545454545456,0.20408163265306123,0.7791798107255521,0.49163072168930666,0.04827643784786642
20,20.0,10,4,0.4502701759338379,0.07272727272727272,0.04678362573099415,0.16326530612244897,0.8286014721345951,0.49593338912852203,0.04863814297648884
20,20.0,10,5,0.4914286136627197,0.08695652173913043,0.056962025316455694,0.1836734693877551,0.843322818086225,0.5134981437369901,0.050462412813226554
20,,1,1,1.3426294326782227,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
20,,1,2,1.324862003326416,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
20,,1,3,1.2856194972991943,0.0,0.0,0.0,0.9905362776025236,0.4952681388012618,0.049
20,,1,4,1.2169744968414307,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
20,,1,5,1.2594060897827148,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
20,,5,1,0.458681583404541,0.053763440860215055,0.0364963503649635,0.10204081632653061,0.861198738170347,0.48161977724843874,0.047724117384179955
20,,5,2,0.48015475273132324,0.047337278106508875,0.03333333333333333,0.08163265306122448,0.8780231335436383,0.4798278933024314,0.047721088435374155
20,,5,3,0.521653413772583,0.07220216606498195,0.043859649122807015,0.20408163265306123,0.7707676130389064,0.4874246228459838,0.04795094880057286
20,,5,4,0.4910624027252197,0.08547008547008547,0.05405405405405406,0.20408163265306123,0.8159831756046267,0.510032404128844,0.050031439602868176
20,,5,5,0.5276079177856445,0.08955223880597014,0.05921052631578947,0.1836734693877551,0.8496319663512093,0.5166527178694822,0.05087540279269603
20,,10,1,0.4141206741333008,0.0636042402826855,0.038461538461538464,0.1836734693877551,0.7634069400630915,0.47354020472542335,0.04706436420722135
20,,10,2,0.48419880867004395,0.09649122807017543,0.061452513966480445,0.22448979591836735,0.8233438485804416,0.5239168222494045,0.051795462319005815
20,,10,3,0.5010831356048584,0.07246376811594203,0.04405286343612335,0.20408163265306123,0.7718191377497371,0.4879503852013991,0.0479903802930864
20,,10,4,0.4661867618560791,0.06334841628959276,0.040697674418604654,0.14285714285714285,0.8264984227129337,0.48467778278503826,0.0478139534883721
20,,10,5,0.5197417736053467,0.0821917808219178,0.052941176470588235,0.1836734693877551,0.8307045215562566,0.5071889954720058,0.049723889555822326
30,10.0,1,1,0.5609626770019531,0.07035175879396985,0.04666666666666667,0.14285714285714285,0.8496319663512093,0.49624455460417605,0.04866666666666667
30,10.0,1,2,0.6131513118743896,0.07291666666666667,0.04895104895104895,0.14285714285714285,0.8569926393270242,0.4999248910920835,0.048993006993006995
30,10.0,1,3,0.5612995624542236,0.05429864253393665,0.03488372093023256,0.12244897959183673,0.825446898002103,0.47394793879696984,0.04727147603227338
30,10.0,1,4,0.5735187530517578,0.06986899563318777,0.044444444444444446,0.16326530612244897,0.8191377497371188,0.4912015279297839,0.048256235827664404
30,10.0,1,5,0.5937530994415283,0.0718562874251497,0.05084745762711865,0.12244897959183673,0.882229232386961,0.5023391059893988,0.049226219301279836
30,10.0,5,1,0.45869946479797363,0.035398230088495575,0.022598870056497175,0.08163265306122448,0.8180862250262881,0.44985943904375636,0.046844805718897736
30,10.0,5,2,0.5091826915740967,0.08080808080808081,0.053691275167785234,0.16326530612244897,0.8517350157728707,0.5075001609476598,0.0497659224763731
30,10.0,5,3,0.48262619972229004,0.08333333333333333,0.0502092050209205,0.24489795918367346,0.7613038906414301,0.5031009249125518,0.049296131841858076
30,10.0,5,4,0.46203136444091797,0.06926406926406926,0.04395604395604396,0.16326530612244897,0.8170347003154574,0.4901500032189532,0.04817649697241534
30,10.0,5,5,0.5104355812072754,0.08,0.052980132450331126,0.16326530612244897,0.8496319663512093,0.5064486362368291,0.0496498175429112
30,10.0,10,1,0.4620637893676758,0.039525691699604744,0.024509803921568627,0.10204081632653061,0.7907465825446898,0.44639369943561014,0.046501000400160065
30,10.0,10,2,0.48369264602661133,0.0730593607305936,0.047058823529411764,0.16326530612244897,0.8296529968454258,0.4964591514839374,0.04868307322929172
30,10.0,10,3,0.49060773849487305,0.07692307692307693,0.046413502109704644,0.22448979591836735,0.7623554153522608,0.4934226056353141,0.048419357616464306
30,10.0,10,4,0.47346067428588867,0.07339449541284404,0.047337278106508875,0.16326530612244897,0.8307045215562566,0.4969849138393527,0.04872853520106268
30,10.0,10,5,0.518380880355835,0.08780487804878048,0.057692307692307696,0.1836734693877551,0.8454258675078864,0.5145496684478208,0.050596546310832026
30,20.0,1,1,0.8839867115020752,0.02197802197802198,0.023809523809523808,0.02040816326530612,0.9568874868559412,0.48864782506062365,0.04848590864917396
30,20.0,1,2,0.8724637031555176,0.06,0.058823529411764705,0.061224489795918366,0.9495268138801262,0.5053756518380224,0.0496014405762305
30,20.0,1,3,0.9104409217834473,0.023809523809523808,0.02857142857142857,0.02040816326530612,0.964248159831756,0.4923281615485311,0.04858309037900875
30,20.0,1,4,0.889733076095581,0.05357142857142857,0.047619047619047616,0.061224489795918366,0.9369085173501577,0.49906650357303806,0.04891545189504374
30,20.0,1,5,0.8884165287017822,0.1,0.12903225806451613,0.08163265306122448,0.9716088328075709,0.5266207429343978,0.05553324555628704
30,20.0,5,1,0.5378501415252686,0.05263157894736842,0.03546099290780142,0.10204081632653061,0.8569926393270242,0.47951672782677734,0.04761846866406137
30,20.0,5,2,0.557279109954834,0.06593406593406594,0.045112781954887216,0.12244897959183673,0.8664563617245006,0.49445267065816856,0.04852401411692497
30,20.0,5,3,0.5977017879486084,0.06751054852320675,0.0425531914893617,0.16326530612244897,0.8107255520504731,0.4869954290864611,0.04794745983499783
30,20.0,5,4,0.582772970199585,0.055299539170506916,0.03571428571428571,0.12244897959183673,0.8296529968454258,0.47605098821863123,0.0473731778425656
30,20.0,5,5,0.5894894599914551,0.10126582278481013,0.07339449541284404,0.16326530612244897,0.8937960042060988,0.5285306551642739,0.05298277476128066
30,20.0,10,1,0.5286726951599121,0.05343511450381679,0.03286384976525822,0.14285714285714285,0.7833859095688749,0.46312152621300884,0.046694835680751175
30,20.0,10,2,0.5620174407958984,0.06829268292682927,0.04487179487179487,0.14285714285714285,0.843322818086225,0.4930899804716839,0.04841025641025641
30,20.0,10,3,0.5689065456390381,0.08097165991902834,0.050505050505050504,0.20408163265306123,0.8023133543638276,0.5031974935084443,0.04930715316429602
30,20.0,10,4,0.583998441696167,0.0782122905027933,0.05384615384615385,0.14285714285714285,0.8706624605678234,0.506759801712483,0.049692307692307695
30,20.0,10,5,0.5805683135986328,0.1,0.06870229007633588,0.1836734693877551,0.8717139852786541,0.5276937273332046,0.05261878797320455
30,,1,1,1.7023189067840576,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
30,,1,2,1.656315803527832,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
30,,1,3,1.6129534244537354,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
30,,1,4,1.6244609355926514,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
30,,1,5,1.6221857070922852,0.0,0.0,0.0,0.9947423764458465,0.49737118822292326,0.049
30,,5,1,0.591200590133667,0.042105263157894736,0.028368794326241134,0.08163265306122448,0.8559411146161935,0.46878688383870903,0.04731581994499928
30,,5,2,0.5678019523620605,0.06779661016949153,0.046875,0.12244897959183673,0.8717139852786541,0.49708148243524536,0.04873979591836735
30,,5,3,0.7433669567108154,0.06837606837606838,0.043243243243243246,0.16326530612244897,0.8138801261829653,0.4885727161527072,0.048060121345835635
30,,5,4,0.6396703720092773,0.07476635514018691,0.048484848484848485,0.16326530612244897,0.8349106203995794,0.4990879632610142,0.04891589363017934
30,,5,5,0.6198570728302002,0.10227272727272728,0.07086614173228346,0.1836734693877551,0.8759200841219769,0.529796776754866,0.053016230114092885
30,,10,1,0.514134407043457,0.05343511450381679,0.03286384976525822,0.14285714285714285,0.7833859095688749,0.46312152621300884,0.046694835680751175
30,,10,2,0.6137347221374512,0.06829268292682927,0.04487179487179487,0.14285714285714285,0.843322818086225,0.4930899804716839,0.04841025641025641
30,,10,3,0.5985937118530273,0.08333333333333333,0.05235602094240838,0.20408163265306123,0.8096740273396424,0.5068778299963519,0.04968490223314457
30,,10,4,0.5861690044403076,0.06217616580310881,0.041666666666666664,0.12244897959183673,0.8548895899053628,0.4886692847485997,0.04810204081632653
30,,10,5,0.6046452522277832,0.09782608695652174,0.06666666666666667,0.1836734693877551,0.8675078864353313,0.5255906779115431,0.052244897959183675
40,10.0,1,1,0.7047452926635742,0.07407407407407407,0.05,0.14285714285714285,0.8601472134595163,0.5015021781583295,0.04914285714285715
40,10.0,1,2,0.700610876083374,0.1005586592178771,0.06923076923076923,0.1836734693877551,0.8727655099894848,0.52821948968862,0.05271585557299843
40,10.0,1,3,0.7842586040496826,0.06986899563318777,0.044444444444444446,0.16326530612244897,0.8191377497371188,0.4912015279297839,0.048256235827664404
40,10.0,1,4,0.7212934494018555,0.07655502392344497,0.05,0.16326530612244897,0.8401682439537329,0.5017167750380909,0.04916326530612245
40,10.0,1,5,0.7144832611083984,0.056818181818181816,0.03937007874015748,0.10204081632653061,0.8717139852786541,0.4868774008025923,0.048017354973485464
40,10.0,5,1,0.6308207511901855,0.04739336492890995,0.030864197530864196,0.10204081632653061,0.8349106203995794,0.468475718363055,0.047149407911312675
40,10.0,5,2,0.5873706340789795,0.09183673469387756,0.061224489795918366,0.1836734693877551,0.8548895899053628,0.5192815296465589,0.051245314452311536
40,10.0,5,3,0.6305506229400635,0.08208955223880597,0.0502283105022831,0.22448979591836735,0.7812828601472135,0.5028863280327904,0.04927574317398192
40,10.0,5,4,0.6243970394134521,0.06866952789699571,0.043478260869565216,0.16326530612244897,0.814931650893796,0.4890984785081225,0.04809849157054126
40,10.0,5,5,0.7266850471496582,0.06829268292682927,0.04487179487179487,0.14285714285714285,0.843322818086225,0.4930899804716839,0.04841025641025641
40,10.0,10,1,0.6550285816192627,0.042735042735042736,0.02702702702702703,0.10204081632653061,0.8107255520504731,0.4563831841885019,0.04675785990071705
40,10.0,10,2,0.6256332397460938,0.07766990291262135,0.050955414012738856,0.16326530612244897,0.843322818086225,0.5032940621043369,0.049319251267385934
40,10.0,10,3,0.6307713985443115,0.078125,0.04830917874396135,0.20408163265306123,0.7928496319663512,0.4984656323097062,0.048859016070196194
40,10.0,10,4,0.5852196216583252,0.08256880733944955,0.05325443786982249,0.1836734693877551,0.8317560462670873,0.5077147578274211,0.04978142736384495
40,10.0,10,5,0.6108853816986084,0.0730593607305936,0.047058823529411764,0.16326530612244897,0.8296529968454258,0.4964591514839374,0.04868307322929172
40,20.0,1,1,1.152297019958496,0.041666666666666664,0.0425531914893617,0.04081632653061224,0.9526813880126183,0.4967488572716153,0.04873686495874946
40,20.0,1,2,1.2303779125213623,0.043010752688172046,0.045454545454545456,0.04081632653061224,0.9558359621451105,0.4983261443378614,0.04885528756957328
40,20.0,1,3,1.193739652633667,0.023255813953488372,0.02702702702702703,0.02040816326530612,0.9621451104100947,0.4912766368377004,0.04855157198014341
40,20.0,1,4,1.1738677024841309,0.01834862385321101,0.016666666666666666,0.02040816326530612,0.9379600420609885,0.47918410266314726,0.04834013605442177
40,20.0,1,5,1.1261701583862305,0.09411764705882353,0.1111111111111111,0.08163265306122448,0.9663512092534174,0.523991931157321,0.0540702947845805
40,20.0,5,1,0.7116971015930176,0.06741573033707865,0.046511627906976744,0.12244897959183673,0.8706624605678234,0.49655572007983,0.048695301376364505
40,20.0,5,2,0.6839914321899414,0.06666666666666667,0.04580152671755725,0.12244897959183673,0.868559411146162,0.4955041953689993,0.048608350210313137
40,20.0,5,3,0.7523119449615479,0.10945273631840796,0.07236842105263158,0.22448979591836735,0.8517350157728707,0.538112405845619,0.054245972073039744
40,20.0,5,4,0.7316889762878418,0.08163265306122448,0.05442176870748299,0.16326530612244897,0.8538380651945321,0.5085516856584905,0.04988518672775233
40,20.0,5,5,0.76416015625,0.08187134502923976,0.05737704918032787,0.14285714285714285,0.879074658254469,0.5109659005558059,0.050196721311475415
40,20.0,10,1,0.6351199150085449,0.05128205128205128,0.032432432432432434,0.12244897959183673,0.8117770767613038,0.4671130281765703,0.046971318257032546
40,20.0,10,2,0.6259009838104248,0.0748663101604278,0.050724637681159424,0.14285714285714285,0.8622502628811777,0.5025537028691602,0.0492463768115942
40,20.0,10,3,0.6806609630584717,0.10784313725490197,0.07096774193548387,0.22448979591836735,0.8485804416403786,0.536535118779373,0.05393153390388414
40,20.0,10,4,0.7460076808929443,0.08045977011494253,0.056,0.14285714285714285,0.8759200841219769,0.5093886134895599,0.05
40,20.0,10,5,0.6436097621917725,0.07368421052631578,0.04964539007092199,0.14285714285714285,0.8590956887486856,0.5009764158029142,0.04909219858156029
40,,1,1,2.1784160137176514,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
40,,1,2,2.2399814128875732,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
40,,1,3,2.104700803756714,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
40,,1,4,2.171092987060547,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
40,,1,5,2.17289400100708,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
40,,5,1,0.7488448619842529,0.05649717514124294,0.0390625,0.10204081632653061,0.8706624605678234,0.48635163844717694,0.04798596938775511
40,,5,2,0.7502467632293701,0.06779661016949153,0.046875,0.12244897959183673,0.8717139852786541,0.49708148243524536,0.04873979591836735
40,,5,3,0.8151233196258545,0.08040201005025126,0.05333333333333334,0.16326530612244897,0.85068349106204,0.5069743985922445,0.04970748299319728
40,,5,4,0.7526772022247314,0.08205128205128205,0.0547945205479452,0.16326530612244897,0.8548895899053628,0.5090774480139059,0.04994604417109309
40,,5,5,0.7715482711791992,0.08536585365853659,0.06086956521739131,0.14285714285714285,0.886435331230284,0.5146462370437134,0.050695652173913044
40,,10,1,0.6579830646514893,0.05084745762711865,0.03208556149732621,0.12244897959183673,0.8096740273396424,0.46606150346573955,0.046928844264978724
40,,10,2,0.6161737442016602,0.0748663101604278,0.050724637681159424,0.14285714285714285,0.8622502628811777,0.5025537028691602,0.0492463768115942
40,,10,3,0.6688287258148193,0.1073170731707317,0.07051282051282051,0.22448979591836735,0.8475289169295478,0.5360093564239576,0.05382940868655155
40,,10,4,0.8036479949951172,0.06976744186046512,0.04878048780487805,0.12244897959183673,0.8769716088328076,0.4997102942123221,0.048973120955699355
40,,10,5,0.6811017990112305,0.08121827411167512,0.05405405405405406,0.16326530612244897,0.8527865404837014,0.5080259233030752,0.04982515168229454
50,10.0,1,1,0.8661279678344727,0.07777777777777778,0.05343511450381679,0.14285714285714285,0.8696109358569927,0.5062340393570678,0.04963358778625954
50,10.0,1,2,0.8568711280822754,0.07692307692307693,0.05263157894736842,0.14285714285714285,0.8675078864353313,0.505182514646237,0.049518796992481205
50,10.0,1,3,0.8223788738250732,0.07526881720430108,0.051094890510948905,0.14285714285714285,0.8633017875920084,0.5030794652245756,0.0492992700729927
50,10.0,1,4,0.8562605381011963,0.06,0.039735099337748346,0.12244897959183673,0.8475289169295478,0.4849889482606923,0.047865522367887554
50,10.0,1,5,0.8595907688140869,0.045454545454545456,0.031496062992125984,0.08163265306122448,0.8706624605678234,0.476147556814524,0.047571107183030696
50,10.0,5,1,0.6816654205322266,0.06896551724137931,0.045454545454545456,0.14285714285714285,0.8454258675078864,0.4941415051825146,0.0484935064935065
50,10.0,5,2,0.698958158493042,0.09424083769633508,0.06338028169014084,0.1836734693877551,0.8601472134595163,0.5219103414236357,0.05164127622880138
50,10.0,5,3,0.6959426403045654,0.08333333333333333,0.05389221556886228,0.1836734693877551,0.8338590956887487,0.508766282538252,0.04989857020652572
50,10.0,5,4,0.658393144607544,0.06698564593301436,0.04375,0.14285714285714285,0.8391167192429022,0.4909869310500225,0.04825
50,10.0,5,5,0.6976714134216309,0.08490566037735849,0.05521472392638037,0.1836734693877551,0.8380651945320715,0.5108693319599134,0.050141479904845375
50,10.0,10,1,0.6901733875274658,0.0639269406392694,0.041176470588235294,0.14285714285714285,0.8286014721345951,0.48572930749586896,0.04788235294117647
50,10.0,10,2,0.6827595233917236,0.09230769230769231,0.06164383561643835,0.1836734693877551,0.8559411146161935,0.5198072920019743,0.0513223371540397
50,10.0,10,3,0.6400330066680908,0.07725321888412018,0.04891304347826087,0.1836734693877551,0.8159831756046267,0.4998283224961909,0.04898402839396628
50,10.0,10,4,0.6599814891815186,0.058823529411764705,0.03870967741935484,0.12244897959183673,0.843322818086225,0.4828858988390308,0.047739960500329165
50,10.0,10,5,0.6891913414001465,0.08071748878923767,0.05172413793103448,0.1836734693877551,0.8264984227129337,0.5050859460503444,0.049500351864883885
50,20.0,1,1,1.421604871749878,0.043010752688172046,0.045454545454545456,0.04081632653061224,0.9558359621451105,0.4983261443378614,0.04885528756957328
50,20.0,1,2,1.4138906002044678,0.06315789473684211,0.06521739130434782,0.061224489795918366,0.9547844374342797,0.508004463615099,0.049992901508429465
50,20.0,1,3,1.3860743045806885,0.025,0.03225806451612903,0.02040816326530612,0.9684542586750788,0.4944312109701925,0.04865832784726794
50,20.0,1,4,1.3894476890563965,0.0392156862745098,0.03773584905660377,0.04081632653061224,0.9463722397476341,0.4935942831391232,0.048540238737004235
50,20.0,1,5,1.356236219406128,0.1,0.12903225806451613,0.08163265306122448,0.9716088328075709,0.5266207429343978,0.05553324555628704
50,20.0,5,1,0.8088579177856445,0.057803468208092484,0.04032258064516129,0.10204081632653061,0.8748685594111462,0.48845468786883833,0.04811454904542463
50,20.0,5,2,0.8418178558349609,0.07954545454545454,0.05511811023622047,0.14285714285714285,0.8738170347003155,0.5083370887787292,0.0498740157480315
50,20.0,5,3,0.8180828094482422,0.06172839506172839,0.04424778761061947,0.10204081632653061,0.886435331230284,0.4942380737784072,0.048515080368430566
50,20.0,5,4,0.8482630252838135,0.0851063829787234,0.05755395683453238,0.16326530612244897,0.8622502628811777,0.5127577845018133,0.050396564381148146
50,20.0,5,5,0.8839659690856934,0.08187134502923976,0.05737704918032787,0.14285714285714285,0.879074658254469,0.5109659005558059,0.050196721311475415
50,20.0,10,1,0.7077322006225586,0.06763285024154589,0.04430379746835443,0.14285714285714285,0.8412197686645636,0.4920384557608532,0.048329113924050635
50,20.0,10,2,0.795342206954956,0.08092485549132948,0.056451612903225805,0.14285714285714285,0.8769716088328076,0.5099143758449751,0.05006451612903226
50,20.0,10,3,0.7938580513000488,0.09195402298850575,0.064,0.16326530612244897,0.8769716088328076,0.5201184574776283,0.05144897959183674
50,20.0,10,4,0.8687336444854736,0.0718562874251497,0.05084745762711865,0.12244897959183673,0.882229232386961,0.5023391059893988,0.049226219301279836
50,20.0,10,5,0.7788701057434082,0.08,0.052980132450331126,0.16326530612244897,0.8496319663512093,0.5064486362368291,0.0496498175429112
50,,1,1,2.6549806594848633,0.0,0.0,0.0,0.9915878023133544,0.4957939011566772,0.049
50,,1,2,2.8433713912963867,0.0,0.0,0.0,0.9915878023133544,0.4957939011566772,0.049
50,,1,3,2.618987560272217,0.0,0.0,0.0,0.9947423764458465,0.49737118822292326,0.049
50,,1,4,2.5654687881469727,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
50,,1,5,2.6227524280548096,0.0,0.0,0.0,0.9947423764458465,0.49737118822292326,0.049
50,,5,1,0.8306736946105957,0.07017543859649122,0.04918032786885246,0.12244897959183673,0.8780231335436383,0.5002360565677375,0.04902208096353296
50,,5,2,0.8165209293365479,0.0893854748603352,0.06153846153846154,0.16326530612244897,0.8717139852786541,0.5174896457005514,0.05104709576138148
50,,5,3,0.8440802097320557,0.07317073170731707,0.05217391304347826,0.12244897959183673,0.8853838065194533,0.503916393055645,0.04938864241348714
50,,5,4,0.8480076789855957,0.07650273224043716,0.05223880597014925,0.14285714285714285,0.8664563617245006,0.5046567522908216,0.04946268656716418
50,,5,5,0.892047643661499,0.08284023668639054,0.058333333333333334,0.14285714285714285,0.8811777076761304,0.5120174252666365,0.050333333333333334
50,,10,1,0.7686557769775391,0.07582938388625593,0.04938271604938271,0.16326530612244897,0.8380651945320715,0.5006652503272602,0.04906248425296045
50,,10,2,0.8069956302642822,0.08139534883720931,0.056910569105691054,0.14285714285714285,0.8780231335436383,0.5104401382003905,0.050130081300813006
50,,10,3,0.7713456153869629,0.0893854748603352,0.06153846153846154,0.16326530612244897,0.8717139852786541,0.5174896457005514,0.05104709576138148
50,,10,4,0.8275463581085205,0.06741573033707865,0.046511627906976744,0.12244897959183673,0.8706624605678234,0.49655572007983,0.048695301376364505
50,,10,5,0.8045132160186768,0.07920792079207921,0.05228758169934641,0.16326530612244897,0.8475289169295478,0.5053971115259984,0.04953674803254635
60,10.0,1,1,0.9740307331085205,0.09836065573770492,0.06716417910447761,0.1836734693877551,0.868559411146162,0.5261164402669586,0.05233627779469997
60,10.0,1,2,0.9807333946228027,0.08,0.052980132450331126,0.16326530612244897,0.8496319663512093,0.5064486362368291,0.0496498175429112
60,10.0,1,3,0.921781063079834,0.08139534883720931,0.056910569105691054,0.14285714285714285,0.8780231335436383,0.5104401382003905,0.050130081300813006
60,10.0,1,4,0.9529194831848145,0.08290155440414508,0.05555555555555555,0.16326530612244897,0.8569926393270242,0.5101289727247366,0.0500702947845805
60,10.0,1,5,0.947638750076294,0.04597701149425287,0.032,0.08163265306122448,0.8727655099894848,0.4771990815253547,0.04761224489795919
60,10.0,5,1,0.7550742626190186,0.06698564593301436,0.04375,0.14285714285714285,0.8391167192429022,0.4909869310500225,0.04825
60,10.0,5,2,0.7950649261474609,0.07272727272727272,0.04678362573099415,0.16326530612244897,0.8286014721345951,0.49593338912852203,0.04863814297648884
60,10.0,5,3,0.8498032093048096,0.0784313725490196,0.05161290322580645,0.16326530612244897,0.8454258675078864,0.5043455868151677,0.04942659644502963
60,10.0,5,4,0.7816753387451172,0.06572769953051644,0.042682926829268296,0.14285714285714285,0.8349106203995794,0.48888388162836116,0.04809756097560976
60,10.0,5,5,0.8069093227386475,0.07729468599033816,0.05063291139240506,0.16326530612244897,0.8422712933753943,0.5027682997489216,0.04926659777835185
60,10.0,10,1,0.7492702007293701,0.06422018348623854,0.04142011834319527,0.14285714285714285,0.8296529968454258,0.4862550698512843,0.047917159763313615
60,10.0,10,2,0.7233622074127197,0.0761904761904762,0.049689440993788817,0.16326530612244897,0.8391167192429022,0.5011910126826755,0.049112561794904294
60,10.0,10,3,0.8136169910430908,0.08866995073891626,0.05844155844155844,0.1836734693877551,0.8475289169295478,0.5156011931586515,0.05073416379538829
60,10.0,10,4,0.764930248260498,0.07729468599033816,0.05063291139240506,0.16326530612244897,0.8422712933753943,0.5027682997489216,0.04926659777835185
60,10.0,10,5,0.7908940315246582,0.08,0.05113636363636364,0.1836734693877551,0.8243953732912723,0.5040344213395137,0.04939239332096475
60,20.0,1,1,1.5354726314544678,0.041666666666666664,0.0425531914893617,0.04081632653061224,0.9526813880126183,0.4967488572716153,0.04873686495874946
60,20.0,1,2,1.562990427017212,0.043010752688172046,0.045454545454545456,0.04081632653061224,0.9558359621451105,0.4983261443378614,0.04885528756957328
60,20.0,1,3,1.6052112579345703,0.024096385542168676,0.029411764705882353,0.02040816326530612,0.9652996845425867,0.49285392390394644,0.048600240096038416
60,20.0,1,4,1.5493948459625244,0.020202020202020204,0.02,0.02040816326530612,0.9484752891692955,0.4844417262173008,0.04840816326530612
60,20.0,1,5,1.5655920505523682,0.1,0.12903225806451613,0.08163265306122448,0.9716088328075709,0.5266207429343978,0.05553324555628704
60,20.0,5,1,0.8739807605743408,0.062111801242236024,0.044642857142857144,0.10204081632653061,0.8874868559411146,0.4947638361338226,0.048555393586005836
60,20.0,5,2,0.9920012950897217,0.0782122905027933,0.05384615384615385,0.14285714285714285,0.8706624605678234,0.506759801712483,0.049692307692307695
60,20.0,5,3,0.9506509304046631,0.0641025641025641,0.04672897196261682,0.10204081632653061,0.8927444794952681,0.4973926479108993,0.04876826244516499
60,20.0,5,4,0.9226367473602295,0.08421052631578947,0.05673758865248227,0.16326530612244897,0.8601472134595163,0.5117062597909826,0.0502632797799971
60,20.0,5,5,1.0006742477416992,0.07954545454545454,0.05511811023622047,0.14285714285714285,0.8738170347003155,0.5083370887787292,0.0498740157480315
60,20.0,10,1,0.8719151020050049,0.08,0.052980132450331126,0.16326530612244897,0.8496319663512093,0.5064486362368291,0.0496498175429112
60,20.0,10,2,0.8937039375305176,0.08,0.05555555555555555,0.14285714285714285,0.8748685594111462,0.5088628511341444,0.04993650793650794
60,20.0,10,3,0.8880288600921631,0.0903954802259887,0.0625,0.16326530612244897,0.8738170347003155,0.5185411704113821,0.05120408163265306
60,20.0,10,4,0.8803069591522217,0.07954545454545454,0.05511811023622047,0.14285714285714285,0.8738170347003155,0.5083370887787292,0.0498740157480315
60,20.0,10,5,0.924109935760498,0.05102040816326531,0.034013605442176874,0.10204081632653061,0.85068349106204,0.47636215369428525,0.047470776065528256
60,,1,1,3.215104818344116,0.0,0.0,0.0,0.9926393270241851,0.49631966351209256,0.049
60,,1,2,3.100356340408325,0.0,0.0,0.0,0.9936908517350158,0.4968454258675079,0.049
60,,1,3,3.031440019607544,0.0,0.0,0.0,0.9947423764458465,0.49737118822292326,0.049
60,,1,4,2.9279487133026123,0.0,0.0,0.0,0.9947423764458465,0.49737118822292326,0.049
60,,1,5,2.9804835319519043,0.0,0.0,0.0,0.9947423764458465,0.49737118822292326,0.049
60,,5,1,0.9288749694824219,0.07017543859649122,0.04918032786885246,0.12244897959183673,0.8780231335436383,0.5002360565677375,0.04902208096353296
60,,5,2,0.9755821228027344,0.08045977011494253,0.056,0.14285714285714285,0.8759200841219769,0.5093886134895599,0.05
60,,5,3,0.9594175815582275,0.06622516556291391,0.049019607843137254,0.10204081632653061,0.8980021030494216,0.5000214596879761,0.049002000800320134
60,,5,4,0.9396560192108154,0.08839779005524862,0.06060606060606061,0.16326530612244897,0.8696109358569927,0.5164381209897208,0.05089486703772418
60,,5,5,1.0210506916046143,0.06666666666666667,0.04580152671755725,0.12244897959183673,0.868559411146162,0.4955041953689993,0.048608350210313137
60,,10,1,0.9351372718811035,0.07655502392344497,0.05,0.16326530612244897,0.8401682439537329,0.5017167750380909,0.04916326530612245
60,,10,2,0.9281716346740723,0.08791208791208792,0.06015037593984962,0.16326530612244897,0.868559411146162,0.5159123586343055,0.05082046954119994
60,,10,3,0.918121337890625,0.0748663101604278,0.050724637681159424,0.14285714285714285,0.8622502628811777,0.5025537028691602,0.0492463768115942
60,,10,4,0.8866477012634277,0.07567567567567568,0.051470588235294115,0.14285714285714285,0.8643533123028391,0.5036052275799909,0.04935294117647059
60,,10,5,0.899620532989502,0.050761421319796954,0.033783783783783786,0.10204081632653061,0.8496319663512093,0.4758363913388699,0.047447324875896306
70,10.0,1,1,1.0565567016601562,0.09278350515463918,0.06206896551724138,0.1836734693877551,0.8569926393270242,0.5203330543573896,0.05140042223786066
70,10.0,1,2,1.0742461681365967,0.08791208791208792,0.06015037593984962,0.16326530612244897,0.868559411146162,0.5159123586343055,0.05082046954119994
70,10.0,1,3,1.0563328266143799,0.09696969696969697,0.06896551724137931,0.16326530612244897,0.886435331230284,0.5248503186763664,0.052259676284306826
70,10.0,1,4,1.0806632041931152,0.08040201005025126,0.05333333333333334,0.16326530612244897,0.85068349106204,0.5069743985922445,0.04970748299319728
70,10.0,1,5,1.131864070892334,0.058823529411764705,0.04132231404958678,0.10204081632653061,0.8780231335436383,0.4900319749350844,0.048216562658121104
