dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.002153,tcp,http,SH,5,0,331.0,0.0,2322.3409196470043,0,0,1229911.7510450534,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,1.0,,79,79,79,79,1,79,0,0,79,79,1,0,Analysis,1
0.147013,tcp,http,SH,81,0,17711.0,0.0,550.9716827763531,0,0,963778.71344711,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,218,0,69.0,0.0,80,80,80,80,1,80,0,0,80,80,1,0,Analysis,1
0.013279,tcp,http,SH,11,0,1723.0,0.0,828.3756306950825,0,0,1038029.9721364562,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,156,0,5.0,0.0,81,81,81,81,1,81,0,0,81,81,1,0,Analysis,1
0.001869,tcp,http,SH,5,0,371.0,0.0,2675.227394328518,0,0,1588014.9812734085,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,74,0,1.0,,82,82,82,82,1,82,0,0,82,82,1,0,Analysis,1
0.002232,tcp,http,SH,5,0,359.0,0.0,2240.1433691756274,0,0,1286738.3512544802,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,71,0,1.0,,83,83,83,83,1,83,0,0,83,83,1,0,Analysis,1
0.001893,tcp,http,SH,5,0,335.0,0.0,2641.310089804543,0,0,1415742.2081352351,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,67,0,1.0,,84,84,84,84,1,84,0,0,84,84,1,0,Analysis,1
0.002202,tcp,http,SH,5,0,352.0,0.0,2270.663033605813,0,0,1278837.420526794,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,0,1.0,,85,85,85,85,1,85,0,0,85,85,1,0,Analysis,1
0.001933,tcp,http,SH,5,0,388.0,0.0,2586.652871184687,0,0,1605794.1024314538,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,77,0,1.0,,86,86,86,86,1,86,0,0,86,86,1,0,Analysis,1
0.002232,tcp,http,SH,5,0,348.0,0.0,2240.1433691756274,0,0,1247311.8279569892,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,69,0,1.0,,87,87,87,87,1,87,0,0,87,87,1,0,Analysis,1
0.001957,tcp,http,SH,5,0,339.0,0.0,2554.9310168625448,0,0,1385794.5835462443,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,67,0,1.0,,88,88,88,88,1,88,0,0,88,88,1,0,Analysis,1
0.002316,tcp,http,SH,5,0,353.0,0.0,2158.894645941278,0,0,1219343.696027634,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,0,1.0,,89,89,89,89,1,89,0,0,89,89,1,0,Analysis,1
0.002094,tcp,http,SH,5,0,333.0,0.0,2387.7745940783198,0,0,1272206.3037249283,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,1.0,,90,90,90,90,1,90,0,0,90,90,1,0,Analysis,1
0.002219,tcp,http,SH,5,0,330.0,0.0,2253.267237494367,0,0,1189725.1013970256,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,1.0,,91,91,91,91,1,91,0,0,91,91,1,0,Analysis,1
0.002029,tcp,http,SH,5,0,331.0,0.0,2464.268112370626,0,0,1305076.3923114834,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,1.0,,92,92,92,92,1,92,0,0,92,92,1,0,Analysis,1
