dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.079893,tcp,ftp,SH,13,0,99.0,0.0,162.71763483659393,0,0,9913.258983890952,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,9,36,40,9,1,40,1,9,15,40,1,0,Normal,0
0.01838,tcp,,SH,42,0,51864.0,0.0,2285.0924918389555,0,0,22574102.28509249,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1234,0,,,1,37,41,1,1,41,0,9,15,41,1,0,Normal,0
0.008095,tcp,,SH,22,3,0.0,37265.0,3088.3261272390364,0,0,0.0,36827671.402100064,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,12421,,,1,38,42,1,1,42,0,9,15,42,1,0,Normal,0
0.040993,tcp,http,SH,13,0,1392.0,0.0,317.127314419535,0,0,271656.136413534,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,107,0,2.0,0.0,16,39,43,16,1,43,0,9,16,43,1,0,Normal,0
0.0339,tcp,http,SH,13,0,1627.0,0.0,383.4808259587021,0,0,383952.802359882,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,17,40,44,17,1,44,0,9,17,44,1,0,Normal,0
0.037761,tcp,ftp,SH,13,1,99.0,0.0,370.7528931966844,0,0,20974.02081512672,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,10,41,45,10,1,45,1,10,17,45,1,0,Normal,0
0.008031,tcp,,SH,29,0,33193.0,0.0,3611.007346532188,0,0,33064873.61474287,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1144,0,,,1,42,46,1,1,46,0,10,17,46,1,0,Normal,0
0.003682,tcp,,SH,15,2,0.0,12754.0,4617.055947854427,0,0,0.0,27711026.615969583,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,6377,,,1,43,47,1,1,47,0,10,17,47,1,0,Normal,0
0.023578,tcp,http,SH,13,0,1597.0,0.0,551.3614386292306,0,0,541861.0569174654,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,18,44,48,18,1,48,0,10,18,48,1,0,Normal,0
0.027217,tcp,http,SH,13,0,1627.0,0.0,477.64264981445416,0,0,478230.5176911489,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,19,45,49,19,1,49,0,10,19,49,1,0,Normal,0
0.020075,tcp,http,SH,13,0,1627.0,0.0,647.5716064757161,0,0,648368.6176836862,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,20,46,50,20,1,50,0,10,20,50,1,0,Normal,0
0.020593,tcp,http,SH,13,0,1627.0,0.0,631.2824746273005,0,0,632059.4376729957,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,2.0,0.0,21,47,51,21,1,51,0,10,21,51,1,0,Normal,0
0.043762,tcp,ftp,SH,13,0,99.0,0.0,297.0613774507564,0,0,18097.893149307616,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,,,11,48,52,11,1,52,1,11,21,52,1,0,Normal,0
0.005534,tcp,,SH,14,0,12447.0,0.0,2529.815684857246,0,0,17993494.759667512,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,889,0,,,1,49,53,1,1,53,0,11,21,53,1,0,Normal,0
0.003528,tcp,,SH,8,1,0.0,0.0,2551.020408163265,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,,,1,50,54,1,1,54,0,11,21,54,1,0,Normal,0
0.032462,tcp,http,SH,13,0,1597.0,0.0,400.4682397880599,0,0,393567.8639640195,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,22,51,55,22,1,55,0,11,22,55,1,0,Normal,0
0.019914,tcp,http,SH,13,0,1392.0,0.0,652.8070704027317,0,0,559204.5796926785,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,107,0,2.0,0.0,23,52,56,23,1,56,0,11,23,56,1,0,Normal,0
0.029324,tcp,http,SH,13,0,1597.0,0.0,443.3228754603738,0,0,435684.081298595,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,2.0,0.0,24,53,57,24,1,57,0,11,24,57,1,0,Normal,0
