ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,dns_query,attack_cat,label,rate,sload,dload,smean,dmean,is_sm_ips_ports,is_ftp_login,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_state_ttl,ct_ftp_cmd,ct_flw_http_mthd
1761330300.787613,CSeQfE3Oy0xDHquHB,192.168.255.112,64045,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.787613,CU7QwV19qhBrilJmB3,192.168.255.112,64043,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.787613,CGRVyqEGHoL3XO754,192.168.255.112,64042,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.787613,Ct26Ce1o1BHBitYzjh,192.168.255.112,64044,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.787613,CNkft03lA3KYyzxuCe,192.168.255.112,64047,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.788616,CBgwYj3YqJc6CGa0z5,192.168.255.112,64051,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.788616,CEiARRHjYCMxLGP46,192.168.255.112,64050,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.788616,CQ6HEi3cD0LUi5qDsh,192.168.255.112,64048,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.788616,CFEeo5mvHSLQyLZP8,192.168.255.112,64049,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.789619,CvSSECmvrEMes53H5,192.168.255.112,64054,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.789619,CA0teZ1dpwzStDNGj7,192.168.255.112,64052,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.789619,ChMdnd3Uu9O0RHMmj1,192.168.255.112,64053,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.789619,CyYZbo4RgGkJvA205,192.168.255.112,64055,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.790841,Cn8XKfgEKSCfibOF4,192.168.255.112,64057,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.790841,CFnXp52KvCSxyDSPy4,192.168.255.112,64058,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.790841,CuMsj84sVi5PQuBich,192.168.255.112,64056,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.791659,CXMoq2ybLo75B3Rkl,192.168.255.112,64061,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.791659,CngKwp3mxW1DWlSW,192.168.255.112,64059,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.791659,CgJr4B3nAOv17Co85,192.168.255.112,64060,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.791659,Crh55pjBnRDloKXof,192.168.255.112,64062,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.792578,C1luBF41zP2x99YOHj,192.168.255.112,64063,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.794754,CWrooj2H9X5skCBor4,192.168.255.112,64065,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.794754,CqXvME3lXjrqgtuFb2,192.168.255.112,64064,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.795466,Cfcrvv2mc0mxNb4osb,192.168.255.112,64066,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.795466,Crgu8eYeJEHkFjL55,192.168.255.112,64073,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.795466,CcCFBf4yuFRNxGZQZ4,192.168.255.112,64067,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.795466,CBApg54vrRyOH0AFv1,192.168.255.112,64068,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.79716,CrAbMg3IvbfRGsdoNe,192.168.255.112,64076,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.79716,CyO4O31WEGE4RahRFl,192.168.255.112,64074,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.79716,C0bObXwLY0FY2Bq16,192.168.255.112,64071,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.79716,CjgvwnA4t6MH9Xizc,192.168.255.112,64070,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.79716,C53Pie3HbtyfFawfO9,192.168.255.112,64077,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.79716,CayuYa18c3TwyFROUa,192.168.255.112,64078,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.79716,CQxU124vuOrTruigG3,192.168.255.112,64075,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.797161,CVSplw1PQXx6dUS873,192.168.255.112,64080,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.797189,CA6LwOOVINxMznDg1,192.168.255.112,64081,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.797189,COfGQ32eSw8lhWPg44,192.168.255.112,64072,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.797189,CCrWl82H2gqBH56ue3,192.168.255.112,64082,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.797189,CjXCsU3qADJyuBKW0i,192.168.255.112,64069,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.797923,Ci3I3z3X5Yvpz68CV,192.168.255.112,64084,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.797923,Cj6hZE2GqsjGqWxD3f,192.168.255.112,64085,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.797923,CFglks2F5ZgkSZW9O9,192.168.255.112,64079,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.797923,CDxj3t3x2dQqqbLo26,192.168.255.112,64083,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.798982,CWEsJR3TaaWXtIuB9,192.168.255.112,64088,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.798982,CcVCnI2UNdnBZ2B7Jk,192.168.255.112,64087,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.798982,CxXTP64Wb0Xjj8LNFi,192.168.255.112,64089,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.800174,CaxkNA4ZUpqWTvEV9e,192.168.255.112,64092,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.800943,CzTQEx1sqe9llksLsh,192.168.255.112,64090,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.800943,CDbu4h1kIah0CvTO5h,192.168.255.112,64094,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.800943,Crrych4pm4svORZpQ4,192.168.255.112,64093,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.801821,CYx4a23vtdAX2wCfMf,192.168.255.112,64095,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.801821,Chvt3E1JzPXMixHSL5,192.168.255.112,64091,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.801821,C6F1af2K0XENEru8v8,192.168.255.112,64086,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.802965,CCK3sfL6sN0CnDEea,192.168.255.112,64098,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.802965,C9N231V9cKMVcpydb,192.168.255.112,64097,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.803708,C8W31c4EHZPguqhAx8,192.168.255.112,64096,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.803852,CWYo31UV41s51gVd,192.168.255.112,64103,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.803852,CuUli92hZx18HF9FMf,192.168.255.112,64102,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.803852,CYsuZZnILSNV0mA9f,192.168.255.112,64104,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.803852,CHpp461DZhm1jcsQf,192.168.255.112,64101,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.803852,Cq30Ex4VHsPGekxjz,192.168.255.112,64106,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.803852,CvII6B4teeY0LHfrw4,192.168.255.112,64100,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.803852,CBXWfB2YvRmptguqvh,192.168.255.112,64105,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.80545,CrNRpq2qOYmyf68nQ9,192.168.255.112,64108,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.80545,CcZqP6ry0zuDDZGq4,192.168.255.112,64107,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.80545,CrufvX1nVLT9B4tLS,192.168.255.112,64109,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.805652,CPLofA1PAdmCvSQtQf,192.168.255.112,64099,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.807617,CsNHv73H0gXFgTmAFd,192.168.255.112,64113,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.807618,CyR0omVIYvoxg2Emd,192.168.255.112,64114,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.807618,CfB7ApqEBx10UdfAa,192.168.255.112,64115,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.807618,COYtUM3GsvaNjU0RS7,192.168.255.112,64112,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.807618,CT4N6LMdBS3lwgNM,192.168.255.112,64111,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.808195,CkBtKV3ieED8SWYSOa,192.168.255.112,64117,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.808195,Chw4MW2VIwFdDCkba,192.168.255.112,64119,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.808195,CmUQbE3A2rHJnH4Blf,192.168.255.112,64118,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.808195,Cw3OG52PtIrtB8ULKh,192.168.255.112,64116,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.808195,C8S39b3b5SZVGDM7Oe,192.168.255.112,64110,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.808195,CbWWpF2jqAz9AnSLS8,192.168.255.112,64120,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.809955,CFQnNb2yaFD4bQuJF5,192.168.255.112,64122,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.809955,C9VP9n16n3aMmbEcN6,192.168.255.112,64121,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.810238,CSlBDj3FSkqnhDOaa4,192.168.255.112,64125,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.810238,CmUyU51LwcmXNE97nb,192.168.255.112,64123,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.810238,CBicmn1Zeyfxbpr7l6,192.168.255.112,64126,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.810238,CMwhCe4QUGuFZP2n19,192.168.255.112,64124,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.811365,CwWipC49O0x2PUQuj,192.168.255.112,64130,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.811365,CSETFW3J6903dkDfzc,192.168.255.112,64127,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.811366,ChVVUN32vnGg0LLRY8,192.168.255.112,64128,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.811366,CzI97E4STfo84FHvu4,192.168.255.112,64129,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.812344,COp8c82XPUjlRSHBQ4,192.168.255.112,64132,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.812344,CcyL7w37jGQwrAQMX1,192.168.255.112,64131,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.81332,CldS9b1GgiYI0c7UG,192.168.255.112,64135,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.81332,CJ0KkF35sg793waqNb,192.168.255.112,64136,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.81332,CqRvvjowmJBWHudQj,192.168.255.112,64134,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.81332,CRU8tXiI56hfFqvY1,192.168.255.112,64133,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.814158,CvClf5daWnyAWxTqe,192.168.255.112,64139,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.814158,CZ7LPRoEMEeCFIB89,192.168.255.112,64140,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.814158,CswI5g4PLYnSzf6B9g,192.168.255.112,64137,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.814158,CLJ4xd39PtV3Vuzhvi,192.168.255.112,64138,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.815711,C5iMLT2hnS3h7wreYk,192.168.255.112,64142,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.815712,CZnH8aGetgBoVfTU4,192.168.255.112,64143,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.815712,CWIzhF2Drw9ImFu9K4,192.168.255.112,64141,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.817672,CpH9Rm2GCoUnqGzbob,192.168.255.112,64147,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
1761330300.817672,CTHakU1lUUFvwpGwq5,192.168.255.112,64149,192.168.255.221,80,tcp,,0.0,0.0,0.0,S0,T,T,0,S,1,52,0,0,,6,,DoS,1,0.0,0.0,0.0,0,0,0,0,100,1,100,100,100,1,100,100,0,0
